"","business_id","business_name","rating","flavor","environment","service","share","avg_cost","food_style","district","longitude","latitude","free_parking","wifi","delivery","n"
"1074",579409,"一品居热气羊肉馆(乌鲁木齐中路店)","4",24,10,15,1972,68,"hotpot","徐汇区",121.44635,31.2107,1,0,0,NA
"1075",579613,"潮汕砂锅粥馆(静安店)","3.5",23,11,12,849,90,"guangdong","静安区",121.45889,31.2346,1,1,1,NA
"1076",579690,"旬彩亭","2",13,9,10,492,109,"japan","徐汇区",121.42195,31.19393,1,0,0,NA
"1077",579814,"小草园","3",17,12,12,0,36,"local","闵行区",121.39194,31.06508,0,0,0,NA
"1078",579922,"明门私房菜","4",20,20,20,0,336,"local","徐汇区",121.45187,31.20716,0,0,0,NA
"1079",580012,"月湖轩","4",20,26,20,0,189,"guangdong","松江区",121.20545,31.09526,0,0,0,NA
"1080",580014,"炭家(宋园路店)","4.5",23,19,21,699,129,"japan","长宁区",121.4133,31.19052,1,0,0,NA
"1081",580089,"重庆鸡公煲(东昌店)","4",19,13,15,0,32,"sichuan","浦东新区",121.51426,31.23139,0,0,0,NA
"1082",580384,"港丽餐厅(新梅店)","4",22,21,18,0,85,"guangdong","浦东新区",121.51611,31.22963,1,1,1,NA
"1083",580436,"廊亦舫酒楼(金桥店)","4",20,20,18,0,98,"local","浦东新区",121.61002,31.26981,1,0,0,NA
"1084",580440,"鲜墙房(永安大饭店)","4",18,26,20,0,224,"local","黄浦区",121.47814,31.23456,1,0,0,NA
"1085",580469,"金达莱","4",19,13,16,0,49,"south_korea","闵行区",121.39198,31.09292,0,0,0,NA
"1086",580477,"湖南湘菜","3",18,12,13,0,44,"hunan","黄浦区",121.47869,31.23591,0,0,0,NA
"1087",580479,"川香煲","4",23,9,15,158,33,"sichuan","长宁区",121.35859,31.21853,0,1,1,NA
"1088",580588,"重庆鸡公煲(崂山店)","3",18,12,12,0,29,"sichuan","浦东新区",121.5185,31.23709,0,0,0,NA
"1089",580737,"羿府湘菜(东陆店)","3.5",18,15,15,16,53,"hunan","浦东新区",121.61026,31.26375,1,1,1,NA
"1090",580793,"邵记传菜(凌河路店)","4",17,19,15,0,106,"local","浦东新区",121.60363,31.27232,1,0,0,NA
"1091",580870,"川熙楼","3",18,14,13,0,30,"sichuan","杨浦区",121.50379,31.29385,0,0,0,NA
"1092",581024,"藏乐汤坊(龙茗店)","4",18,15,14,0,76,"guangdong","闵行区",121.38704,31.13802,1,0,0,NA
"1093",581043,"京凯大酒楼","3",16,12,13,20,96,"local","虹口区",121.4767,31.29441,1,0,0,NA
"1094",581105,"金八仙","4",21,18,19,0,110,"local","黄浦区",121.47068,31.23463,1,0,0,NA
"1095",581253,"冬林饭店","3",19,10,12,0,49,"hotpot","杨浦区",121.52979,31.25885,1,0,0,NA
"1096",581292,"粤味馆","4",20,17,17,171,96,"guangdong","黄浦区",121.47,31.23533,1,0,0,NA
"1097",581313,"桂花楼","4",22,25,23,0,235,"local","浦东新区",121.4981,31.23601,1,1,1,NA
"1098",581394,"井膳","4",19,15,15,0,97,"japan","浦东新区",121.55479,31.22451,0,1,1,NA
"1099",581594,"生活时尚大酒店(嘉定店)","4",18,20,18,0,131,"guangdong","嘉定区",121.25767,31.36751,1,0,0,NA
"1100",581737,"蕾枫大酒店","3.5",17,16,14,1,86,"local","嘉定区",121.21246,31.27142,0,0,0,NA
"1101",581742,"小绵羊(四平店)","2",15,12,12,0,50,"hotpot","虹口区",121.48932,31.26034,0,0,0,NA
"1102",581772,"海海来东北农家院","4",18,15,16,0,38,"northeast","徐汇区",121.42051,31.15728,0,0,0,NA
"1103",581794,"枫雅铁板烧","3",14,22,14,0,282,"japan","浦东新区",121.4956,31.23902,0,0,0,NA
"1104",581818,"鼎圣酒家","4",19,21,18,24,113,"guangdong","黄浦区",121.48799,31.20749,1,0,0,NA
"1105",581843,"好快吧韩国料理","4",21,15,15,357,22,"south_korea","徐汇区",121.41651,31.16146,0,1,1,NA
"1106",581885,"重庆鸡公煲(石泉店)","4",19,13,13,0,28,"sichuan","普陀区",121.41795,31.24726,0,0,0,NA
"1107",581941,"五木铁板烧(东湖路店)","4",18,16,16,0,156,"japan","徐汇区",121.45433,31.21557,1,0,0,NA
"1108",581949,"COCO壱番屋(久光店)","4",22,15,18,0,39,"japan","静安区",121.44617,31.22311,1,1,1,NA
"1109",582161,"美林阁(长风店)","3",17,15,14,13,83,"local","普陀区",121.39591,31.23564,1,0,0,NA
"1110",582222,"小四川美食苑(延吉店)","3",17,12,12,0,33,"sichuan","杨浦区",121.53932,31.28656,1,0,0,NA
"1111",582254,"华茂宾馆中餐厅","3",16,13,13,0,0,"local","长宁区",121.35795,31.18666,0,0,0,NA
"1112",582260,"金湘隆(新源路店)","4.5",24,17,19,64,66,"hunan","嘉定区",121.15507,31.29733,1,0,0,NA
"1113",582375,"友利韩国烧烤","4",20,16,18,0,71,"south_korea","浦东新区",121.52036,31.20896,0,0,0,NA
"1114",582377,"好福楼","3",17,14,14,0,48,"local","杨浦区",121.5404,31.29782,0,0,0,NA
"1115",582449,"玉房","4",19,14,13,0,103,"japan","静安区",121.46128,31.23263,0,0,0,NA
"1116",582512,"绿云轩","2",14,11,13,0,50,"local","徐汇区",121.43685,31.18896,1,0,0,NA
"1117",582533,"重庆鸡公煲(平凉路一店)","3",16,13,13,1,34,"sichuan","杨浦区",121.53959,31.26563,0,0,0,NA
"1118",582727,"晨园","4",21,18,17,5,7,"local","徐汇区",121.42533,31.14084,0,0,0,NA
"1119",582981,"天海粤府","4",17,15,15,0,99,"guangdong","虹口区",121.48204,31.26806,0,0,0,NA
"1120",583116,"长征饭店","2",15,12,13,1,0,"local","普陀区",121.4062,31.25544,0,0,0,NA
"1121",583140,"长沙米粉湘菜馆","3.5",18,13,14,8,22,"hunan","浦东新区",121.5791,31.20252,0,0,0,NA
"1122",583149,"程记餐馆","3.5",18,13,15,13,22,"local","宝山区",121.42082,31.27729,0,1,1,NA
"1123",583178,"湘君府","4",17,15,16,0,54,"hunan","闵行区",121.38634,31.13916,1,0,0,NA
"1124",583213,"楚炫堂生态炖鱼馆(正大广场店)","4",19,17,15,0,118,"hotpot","浦东新区",121.4992,31.23674,0,1,1,NA
"1125",583449,"远东大酒店聚福厅","3.5",16,17,16,1,109,"local","闸北区",121.45273,31.24692,0,0,0,NA
"1126",583493,"岳阳飘湘楼(安顺店)","3.5",21,14,14,131,49,"hunan","长宁区",121.42111,31.20167,1,1,1,NA
"1127",583515,"毛主席家乡菜","2",16,9,10,59,46,"hunan","黄浦区",121.47783,31.2318,0,0,0,NA
"1128",583541,"渔太郎日本料理(松江店)","4",21,19,20,0,129,"japan","松江区",121.25576,31.00827,1,0,0,NA
"1129",583770,"重庆鸡公煲(临平店)","4",19,13,14,0,32,"sichuan","虹口区",121.49745,31.26114,0,1,1,NA
"1130",583855,"万先火锅","4",23,15,17,0,134,"hotpot","虹口区",121.48182,31.25043,1,0,0,NA
"1131",583867,"东亮大酒店","3.5",17,17,13,12,95,"local","杨浦区",121.52515,31.25815,1,0,0,NA
"1132",584002,"粤潮港","3",17,14,14,23,65,"guangdong","浦东新区",121.60315,31.27205,0,0,0,NA
"1133",584003,"沸腾鱼川菜馆","4",18,14,14,0,47,"sichuan","浦东新区",121.6014,31.27331,0,0,0,NA
"1134",584046,"麒麟酒家","3.5",20,12,15,64,40,"sichuan","长宁区",121.4239,31.20931,0,1,1,NA
"1135",584139,"大宅院老北京涮羊肉(芷江店)","4",22,14,18,591,55,"hotpot","闸北区",121.46228,31.25761,1,0,0,NA
"1136",584186,"鹿港小镇家常菜","4",22,13,18,404,67,"local","卢湾区",121.46158,31.22108,0,0,0,NA
"1137",584207,"紫荆阁","4",22,23,21,0,94,"guangdong","浦东新区",121.52859,31.22274,1,0,0,NA
"1138",584211,"左邻右里食坊(九亭店)","3",17,13,14,5,32,"local","松江区",121.33017,31.13422,0,0,0,NA
"1139",584269,"重庆鸡公煲(黄河路店)","3",18,11,13,0,34,"sichuan","黄浦区",121.47112,31.23433,0,0,0,NA
"1140",584304,"半盆菜酒家","3.5",19,11,14,32,39,"local","卢湾区",121.47575,31.19721,0,1,1,NA
"1141",584306,"Friends茶餐厅(大学城一店)","4",22,15,18,0,12,"guangdong","松江区",121.19944,31.04953,0,1,1,NA
"1142",584308,"The Kitchen Salvatore Cuo","5",26,29,24,0,389,"western","浦东新区",121.49734,31.24068,0,1,1,NA
"1143",584350,"La Verbena","5",24,28,26,2371,310,"western","浦东新区",121.49765,31.24109,0,1,1,NA
"1144",584361,"和牛铁板烧(科技馆店)","3",16,12,13,1,50,"japan","浦东新区",121.54167,31.21794,0,0,0,NA
"1145",584362,"晶园餐厅","4.5",22,23,21,6,115,"sichuan","闵行区",121.37259,31.15768,0,0,0,NA
"1146",584535,"川夫人(博兴路店)","3",18,12,14,5,31,"sichuan","浦东新区",121.58067,31.26839,0,0,0,NA
"1147",584551,"三人行骨头王火锅(长寿店)","4",21,13,16,0,65,"hotpot","普陀区",121.43572,31.23737,1,0,0,NA
"1148",584552,"禾风韩国烧烤(松江店)","3.5",19,16,17,51,75,"south_korea","松江区",121.23419,31.00686,1,0,0,NA
"1149",584592,"花月亭(芳甸店)","3",16,16,15,50,163,"japan","浦东新区",121.55845,31.22734,0,0,0,NA
"1150",584621,"美美大酒店","4",17,16,16,0,94,"local","宝山区",121.49345,31.39018,1,0,0,NA
"1151",584667,"小大洋饭店","3",19,11,13,57,46,"local","浦东新区",121.76107,30.95443,1,0,0,NA
"1152",584697,"佳佳饭店","3",17,12,13,0,44,"local","杨浦区",121.50727,31.27349,0,0,0,NA
"1153",584857,"复旦大学正大餐厅","3",17,14,13,3,34,"local","杨浦区",121.50147,31.2985,0,0,0,NA
"1154",584861,"古北壹零捌捌汤馆","4",21,17,20,0,83,"guangdong","长宁区",121.39786,31.19472,1,1,1,NA
"1155",584887,"伊豆日式炭火烧肉","4.5",26,15,21,850,160,"japan","长宁区",121.39596,31.19491,0,0,0,NA
"1156",584908,"云贝奇轩饭店","3",17,14,14,0,37,"local","浦东新区",121.58979,31.33926,0,0,0,NA
"1157",584909,"有间饭店","3",17,12,13,11,48,"local","浦东新区",121.58867,31.33874,1,0,0,NA
"1158",584968,"文武茶餐厅","3",18,13,11,0,32,"guangdong","虹口区",121.49188,31.26383,0,1,1,NA
"1159",585011,"涟波","4",21,21,20,77,239,"japan","长宁区",121.39595,31.19552,1,1,1,NA
"1160",585058,"清香斋","3",17,13,14,20,32,"western_china","虹口区",121.48596,31.25065,0,0,0,NA
"1161",585112,"漕龙沈记酒楼(钦州路店)","3",17,11,13,0,50,"local","徐汇区",121.42914,31.17489,1,0,0,NA
"1162",585138,"羊肉胡同","3",16,14,13,0,70,"hotpot","闵行区",121.3671,31.18124,0,0,0,NA
"1163",585143,"重庆鸡公煲(成山店)","3",17,12,13,3,30,"sichuan","浦东新区",121.50554,31.17274,0,0,0,NA
"1164",585182,"济州岛·韩式石板烧肉","2",14,11,12,5,55,"south_korea","黄浦区",121.48183,31.23645,0,0,0,NA
"1165",585259,"新疆喀什友好餐厅","4",19,12,13,0,42,"western_china","浦东新区",121.55797,31.25274,0,0,0,NA
"1166",585498,"韩舍","3.5",18,16,18,191,60,"south_korea","黄浦区",121.47846,31.22925,0,1,1,NA
"1167",585527,"小草屋韩国料理","4",20,15,19,0,48,"south_korea","长宁区",121.35871,31.20657,1,0,0,NA
"1168",585606,"咩咩小羊(国和路店)","1",11,7,8,0,30,"hotpot","杨浦区",121.51978,31.30439,0,0,0,NA
"1169",585642,"好靓味酒家","3",16,12,12,0,37,"guangdong","虹口区",121.46689,31.29737,0,0,0,NA
"1170",585644,"美林阁(沪太路店)","3",15,15,13,0,71,"local","普陀区",121.43092,31.27492,1,0,0,NA
"1171",585754,"富豪东亚酒店岩奈贺日餐厅","4",19,21,19,0,163,"japan","徐汇区",121.43984,31.1822,0,0,0,NA
"1172",585894,"歌特酒馆","2",13,9,11,1,54,"local","杨浦区",121.50849,31.27262,0,0,0,NA
"1173",585924,"豆捞坊(浦东店)","4.5",22,23,21,1294,87,"hotpot","浦东新区",121.51879,31.22826,1,1,1,NA
"1174",585939,"汇泽大酒楼","3",17,14,14,6,52,"local","浦东新区",121.51898,31.24173,0,0,0,NA
"1175",585985,"花园鱼庄(大渡河路店)","4",20,15,15,0,63,"sichuan","普陀区",121.39758,31.24887,1,0,0,NA
"1176",586103,"梅园村酒家(广元路店)","3.5",19,16,14,89,98,"local","徐汇区",121.43734,31.19673,1,0,0,NA
"1177",586125,"呼玛酒家","3.5",19,12,14,1,37,"local","宝山区",121.44619,31.33852,0,0,0,NA
"1178",586235,"七宝人家","3",16,12,12,4,63,"local","闵行区",121.35834,31.15634,0,0,0,NA
"1179",586258,"莱塞尔美食广场","3",15,15,14,0,38,"hotpot","黄浦区",121.48183,31.23645,0,0,0,NA
"1180",586499,"国航大酒店","3",16,13,14,0,81,"local","浦东新区",121.5632,31.16149,0,0,0,NA
"1181",586566,"新潮发家常菜","4",18,13,14,0,45,"local","徐汇区",121.44622,31.21235,0,0,0,NA
"1182",586568,"行南酒家","2",15,12,12,0,49,"local","闵行区",121.42665,31.11741,1,0,0,NA
"1183",586793,"湘霸王土菜馆(浦东店)","3.5",19,13,15,39,52,"hunan","浦东新区",121.54904,31.20874,1,1,1,NA
"1184",586904,"生仕鱼林港(四川北路店)","3",18,12,12,0,64,"hotpot","虹口区",121.48419,31.26409,1,1,1,NA
"1185",586918,"甜蜜蜜(茂名南路店)","3",18,11,13,133,39,"guangdong","卢湾区",121.46147,31.21656,0,1,1,NA
"1186",586931,"东北美食坊","4",20,14,16,0,33,"northeast","闵行区",121.38283,31.15256,0,0,0,NA
"1187",586982,"湖南乡村风味(长宁支路店)","3",16,11,12,0,48,"hunan","长宁区",121.42461,31.22504,0,0,0,NA
"1188",587030,"福1039","5",27,28,23,5037,243,"local","长宁区",121.42937,31.21871,1,0,0,NA
"1189",587057,"金品福","3.5",18,15,16,41,56,"local","浦东新区",121.60351,31.27195,1,0,0,NA
"1190",1879903,"友莉米糕(古北店)","3.5",18,15,17,68,30,"south_korea","长宁区",121.39733,31.19434,0,1,1,NA
"1191",1879969,"重庆鸡公煲","3",18,10,13,3,30,"local","卢湾区",121.46667,31.20725,0,0,0,NA
"1192",1883839,"晓波食府(大渡河路店)","3",16,13,13,9,52,"local","普陀区",121.39763,31.24766,1,0,0,1
"1193",1884457,"华豫川酒家","3",15,13,13,3,46,"sichuan","杨浦区",121.51636,31.29939,0,0,0,NA
"1194",1886497,"凯司令西餐咖啡","4",16,18,17,0,85,"western","静安区",121.45795,31.22923,0,0,0,69
"1195",1886518,"阿勇家常菜馆(嘉定店)","3",18,14,13,6,46,"local","嘉定区",121.25524,31.39927,0,0,0,NA
"1196",1887970,"金芬食府","3.5",19,12,16,39,51,"local","长宁区",121.37253,31.21542,0,0,0,NA
"1197",1889038,"越秀酒家","3",16,13,14,0,7,"local","浦东新区",121.52398,31.23797,0,0,0,NA
"1198",1889089,"川亿鸡公煲(飞洲店)","3",16,11,12,13,34,"sichuan","徐汇区",121.44261,31.1849,0,0,0,100
"1199",1889119,"水煮鱼","3",18,12,12,6,39,"sichuan","闵行区",121.34933,31.16779,0,0,0,35
"1200",1889416,"嘉厨小馆(新昌路店)","3.5",21,11,13,94,18,"guangdong","黄浦区",121.4698,31.23252,0,1,1,100
"1201",1890199,"德兴馆(山西南路店)","2",14,9,10,11,16,"local","黄浦区",121.48233,31.23719,0,1,1,NA
"1202",1891297,"湖南韶山毛家菜","3",17,12,14,5,50,"hunan","闵行区",121.38473,31.14446,0,0,0,20
"1203",1892104,"川福楼骨头王","3",17,12,13,0,47,"hotpot","徐汇区",121.4203,31.13876,0,0,0,100
"1204",1892434,"Colabo(万科广场店)","4",23,23,25,0,117,"western","长宁区",121.3936,31.19472,0,0,0,100
"1205",1892449,"Colabo(衡山店)","4.5",23,24,21,4003,111,"western","徐汇区",121.45188,31.20903,1,0,0,44
"1206",1892500,"成事园","4",19,13,13,0,59,"local","普陀区",121.39646,31.23588,1,1,1,72
"1207",1893394,"恒隆大酒店(莘松店)","4",17,15,15,0,79,"local","闵行区",121.36643,31.10227,1,0,0,NA
"1208",1893592,"江源道","4",19,13,15,0,53,"south_korea","松江区",121.22902,31.00667,1,0,0,NA
"1209",1893838,"世海缘大饭店","3",16,14,13,2,92,"local","嘉定区",121.25695,31.38151,0,0,0,7
"1210",1894180,"春晖酒家","3",17,12,12,4,14,"local","浦东新区",121.58551,31.34123,0,0,0,22
"1211",1894294,"淀山湖河鲜馆","3.5",19,15,15,10,66,"local","青浦区",121.03209,31.10039,1,0,0,25
"1212",1894951,"小乐惠火锅店","3",17,14,14,3,48,"hotpot","普陀区",121.43643,31.26697,0,0,0,72
"1213",1896247,"重庆鸡公煲(乳山路)","3",17,12,12,3,31,"sichuan","浦东新区",121.51833,31.23397,0,0,0,66
"1214",1896469,"唐宫(银河店)","4.5",24,22,20,907,114,"guangdong","长宁区",121.41153,31.20422,0,0,0,100
"1215",1896526,"味千拉面(同泰北路店)","3",16,13,13,0,32,"japan","宝山区",121.49372,31.38116,0,0,0,NA
"1216",1897006,"PANKOO釜山料理(八佰伴店)","4",20,18,15,642,72,"south_korea","浦东新区",121.51878,31.22823,1,1,1,NA
"1217",1897144,"乡间老厨(政民路店)","4",23,14,14,428,49,"hunan","杨浦区",121.50184,31.30018,1,0,0,NA
"1218",1897474,"百味鱼庄","3",18,11,12,211,56,"sichuan","闸北区",121.46197,31.26607,1,0,0,NA
"1219",1897879,"晋盛食府","4",21,12,15,0,51,"local","松江区",121.25567,31.01196,1,0,0,39
"1220",1897891,"兰笋山庄餐厅","3",15,13,13,11,80,"local","松江区",121.18087,31.10535,1,0,0,17
"1221",1897969,"汇凤楼酒店","3",18,14,13,3,55,"local","浦东新区",121.57668,31.11461,0,0,0,28
"1222",1898362,"福徕小菜(黄渡路店)","3",18,11,13,16,39,"local","虹口区",121.48183,31.26795,0,0,0,NA
"1223",1899271,"虾兵蟹将(七莘路店)","3",17,13,13,0,51,"hotpot","闵行区",121.36548,31.13057,0,0,0,14
"1224",1899277,"浏阳河钵子菜馆","3.5",19,14,13,11,48,"hunan","徐汇区",121.45892,31.19619,1,0,0,36
"1225",1900096,"Hooters(正大广场店)","4",16,21,24,0,116,"western","浦东新区",121.49905,31.23668,0,1,1,NA
"1226",1900210,"长白山韩国烧烤店(国定路店)","4",21,18,18,685,61,"south_korea","杨浦区",121.50938,31.29769,1,0,0,100
"1227",1900309,"新城饭店中餐厅","3.5",17,15,15,22,94,"local","黄浦区",121.48739,31.23503,1,0,0,NA
"1228",1900498,"飞象西餐厅","3.5",19,18,15,280,93,"western","黄浦区",121.48157,31.23201,0,0,0,78
"1229",1900522,"植村日本料理","4",21,19,18,0,163,"japan","长宁区",121.39235,31.20044,0,0,0,72
"1230",1900609,"澎溪河酸菜鱼","3.5",22,9,13,418,45,"sichuan","徐汇区",121.42708,31.16797,1,1,1,100
"1231",1900756,"康乃馨食府(南京东路店)","4",23,22,22,0,163,"local","黄浦区",121.48087,31.23567,1,0,0,100
"1232",1900867,"瑞特大酒店西餐厅","3",16,16,14,5,48,"western","闵行区",121.38939,31.1681,0,0,0,NA
"1233",1900948,"锦荣国际大酒店","3",16,17,15,0,101,"local","闸北区",121.45142,31.28328,1,0,0,62
"1234",1901440,"张江半岛酒楼","3",17,14,14,10,83,"guangdong","浦东新区",121.61624,31.19431,0,0,0,23
"1235",1904110,"顺太饮食店","3",17,10,13,6,12,"local","卢湾区",121.47664,31.22186,0,0,0,11
"1236",1904128,"东东骨头王火锅城(五莲路店)","2",14,10,10,16,41,"hotpot","浦东新区",121.5829,31.27214,1,0,0,NA
"1237",1904779,"川巴佬川菜馆","4",20,14,16,0,30,"sichuan","浦东新区",121.51303,31.23497,0,1,1,NA
"1238",1906108,"红露园酒楼","3.5",17,17,16,21,132,"local","宝山区",121.48872,31.4069,1,0,0,88
"1239",1906186,"三涧院","3",15,13,13,3,49,"local","长宁区",121.37018,31.20523,0,0,0,24
"1240",1906273,"华美达大酒店香榭丽西餐厅","3",16,13,14,0,0,"western","浦东新区",121.80226,31.14988,0,0,0,7
"1241",1907065,"花蝶居酒屋(东方路店)","4",19,17,15,0,138,"japan","浦东新区",121.52687,31.22413,1,1,1,100
"1242",1907398,"桃李居酒家","3.5",19,16,15,6,55,"local","徐汇区",121.41651,31.16146,0,0,0,NA
"1243",1908154,"苏武牧羊(普陀店)","3",17,13,12,0,54,"hotpot","普陀区",121.39678,31.24729,1,0,0,100
"1244",1909147,"白马江韩国烧烤","3.5",18,14,14,18,53,"south_korea","青浦区",121.11295,31.16017,1,1,1,NA
"1245",1909690,"湘轩酒楼(桂林新店)","3.5",18,15,13,77,61,"hunan","徐汇区",121.41823,31.16789,1,1,1,NA
"1246",1910311,"金玉满堂","2",15,11,11,5,75,"local","浦东新区",121.50018,31.15716,1,0,0,NA
"1247",1910770,"皇城根老北京涮羊肉火锅(徐汇店)","3.5",19,16,17,232,68,"hotpot","徐汇区",121.44413,31.19839,1,1,1,100
"1248",1913824,"小花园","3",17,14,13,0,60,"local","长宁区",121.40385,31.21532,1,0,0,100
"1249",1914235,"木梨膏小摊","4",24,10,21,307,2,"guangdong","杨浦区",121.51239,31.2745,0,0,0,90
"1250",1915099,"重庆鸡公煲(东体育会路店)","2",16,11,11,3,28,"sichuan","虹口区",121.48545,31.27864,0,0,0,NA
"1251",1915195,"韩亭娘家","3.5",19,14,14,179,45,"south_korea","杨浦区",121.5052,31.30159,0,1,1,NA
"1252",1915249,"锅德港式极品肥牛海鲜火锅(虹梅店)","5",25,23,24,185,441,"hotpot","长宁区",121.38345,31.19335,1,1,1,78
"1253",1915810,"云岘宫","3.5",18,14,15,5,96,"south_korea","长宁区",121.40514,31.20461,0,0,0,8
"1254",1916011,"阳澄农庄","3.5",19,14,14,15,42,"local","闸北区",121.46684,31.26154,0,0,0,26
"1255",1916242,"重庆鸡公煲(大学城二期店)","3",17,12,13,5,25,"sichuan","松江区",121.21508,31.0505,0,0,0,51
"1256",1916251,"绿点茶餐厅","3",16,13,13,5,32,"guangdong","虹口区",121.48,31.27138,0,0,0,13
"1257",1916608,"鲜都港大酒店","3",15,13,13,4,75,"local","浦东新区",121.48381,31.16855,0,0,0,NA
"1258",1918246,"东北人家","4",18,13,15,0,32,"northeast","浦东新区",121.65377,31.27158,0,0,0,NA
"1259",1918300,"大陆浪人","4.5",23,18,19,454,64,"japan","长宁区",121.39121,31.21006,0,0,0,NA
"1260",1918303,"万寿亭(虹中路店)","4",20,15,17,95,72,"south_korea","闵行区",121.38655,31.17855,1,0,0,NA
"1261",1918330,"宝船景观餐厅","4",19,22,18,654,101,"local","普陀区",121.37105,31.24011,1,0,0,111
"1262",1918345,"竹若金枪鱼(中电大厦店)","4",24,20,20,0,178,"japan","浦东新区",121.51921,31.22567,1,0,0,NA
"1263",1918351,"民立酒家","3",16,12,13,0,26,"local","闸北区",121.45578,31.24538,0,1,1,9
"1264",1918750,"东北饺子馆","2",15,12,12,1,24,"northeast","闸北区",121.45322,31.30837,0,0,0,NA
"1265",1918765,"味趣川菜馆(水城店)","3",18,14,13,70,57,"sichuan","长宁区",121.39134,31.21295,1,0,0,NA
"1266",1918924,"小长安(张杨路店)","3.5",21,10,10,112,23,"western_china","浦东新区",121.52758,31.23099,0,1,1,NA
